employee_id,full_name,email,department,sub_team,job_level,hire_date,exit_date,exit_type,region,manager_id,is_active,employee_status
EMP-04428,Sage Rice,sage.rice@company.com,Engineering,Frontend,L1,20-07-2021,11-04-2022,voluntary,EU,EMP-01122,FALSE,exited
EMP-04429,Gary Lewis,gary.lewis@company.com,Engineering,Frontend,L1,15-11-2021,29-11-2022,voluntary,US,EMP-01056,FALSE,exited
EMP-04430,Nicholas Kelly,nicholas.kelly@company.com,Engineering,Data,L1,20-10-2021,27-12-2022,voluntary,US,EMP-03971,FALSE,exited
EMP-04431,Thomas Wallace,thomas.wallace@company.com,Engineering,QA,L1,26-04-2021,,,APAC,EMP-02990,TRUE,active
EMP-04432,George Sanders,george.sanders@company.com,Engineering,Frontend,L1,19-03-2021,,,US,EMP-01108,TRUE,active
EMP-04433,Megan Diaz,megan.diaz@company.com,Engineering,Frontend,L1,16-06-2021,,,EU,EMP-02993,TRUE,active
EMP-04434,Christopher Torres,christopher.torres@company.com,Engineering,DevOps,L1,21-03-2021,,,APAC,EMP-01092,TRUE,active
EMP-04435,Peter West,peter.west@company.com,Engineering,Backend,L1,09-03-2021,18-10-2026,voluntary,US,EMP-04014,FALSE,exited
EMP-04436,Cassandra Berg,cassandra.berg@company.com,Engineering,DevOps,L1,27-05-2021,,,APAC,EMP-01055,TRUE,active
EMP-04437,Monica Crawford,monica.crawford@company.com,Engineering,Frontend,L1,03-12-2021,,,US,EMP-03963,TRUE,active
EMP-04438,Catherine Harrison,catherine.harrison@company.com,Engineering,Backend,L1,16-10-2021,,,US,EMP-03967,TRUE,active
EMP-04439,Steven Fleming,steven.fleming@company.com,Engineering,Backend,L1,22-08-2021,,,US,EMP-01116,TRUE,active
EMP-04440,Amber Byrd,amber.byrd@company.com,Engineering,Data,L1,20-03-2021,,,EU,EMP-00133,TRUE,active
EMP-04441,Evan Brown,evan.brown@company.com,Engineering,Data,L1,02-01-2021,,,APAC,EMP-02972,TRUE,active
EMP-04442,Douglas Cook,douglas.cook2@company.com,Engineering,Backend,L1,12-04-2021,22-04-2022,voluntary,US,EMP-01059,FALSE,exited
EMP-04443,Larry Rodriguez,larry.rodriguez@company.com,Engineering,Backend,L1,18-05-2021,,,US,EMP-03976,TRUE,active
EMP-04444,Owen Murphy,owen.murphy@company.com,Engineering,Data,L1,19-04-2021,04-03-2022,performance,APAC,EMP-01060,FALSE,exited
EMP-04445,Jose Allen,jose.allen@company.com,Engineering,Frontend,L1,06-04-2021,,,US,EMP-01103,TRUE,active
EMP-04446,Anthony Wright,anthony.wright@company.com,Engineering,Data,L1,24-11-2021,31-12-2024,voluntary,US,EMP-03955,FALSE,exited
EMP-04447,Reese Anderson,reese.anderson@company.com,Engineering,Data,L1,08-03-2021,23-02-2025,layoff,EU,EMP-01119,FALSE,exited
EMP-04448,Gregory Morgan,gregory.morgan@company.com,Engineering,DevOps,L1,25-10-2021,04-10-2025,voluntary,US,EMP-02996,FALSE,exited
EMP-04449,Dakota Kelley,dakota.kelley@company.com,Engineering,Data,L1,26-03-2021,10-12-2022,voluntary,APAC,EMP-01102,FALSE,exited
EMP-04450,River Patel,river.patel@company.com,Engineering,Frontend,L1,16-05-2021,08-07-2024,voluntary,APAC,EMP-01108,FALSE,exited
EMP-04451,Owen Simmons,owen.simmons2@company.com,Engineering,Data,L1,18-08-2021,,,APAC,EMP-00124,TRUE,active
EMP-04452,Melissa Hudson,melissa.hudson@company.com,Engineering,QA,L1,06-12-2021,,,APAC,EMP-03981,TRUE,active
EMP-04453,Kai Smith,kai.smith@company.com,Engineering,DevOps,L1,20-09-2021,,,APAC,EMP-02995,TRUE,active
EMP-04454,Erica Meyer,erica.meyer@company.com,Engineering,Data,L1,18-07-2021,05-09-2025,layoff,US,EMP-03958,FALSE,exited
EMP-04455,Nathaniel Nielsen,nathaniel.nielsen@company.com,Engineering,QA,L1,16-04-2021,,,APAC,EMP-03981,TRUE,active
EMP-04456,Timothy Ellis,timothy.ellis@company.com,Engineering,Frontend,L1,25-07-2021,,,US,EMP-02993,TRUE,active
EMP-04457,Richard Wagner,richard.wagner@company.com,Engineering,DevOps,L1,14-11-2021,16-06-2024,voluntary,US,EMP-01101,FALSE,exited
EMP-04458,Sebastian Warren,sebastian.warren@company.com,Engineering,DevOps,L1,15-12-2021,,,APAC,EMP-01100,TRUE,active
EMP-04459,Parker Wallace,parker.wallace2@company.com,Engineering,Data,L1,24-10-2021,25-08-2022,voluntary,US,EMP-01119,FALSE,exited
EMP-04460,Janice Ruiz,janice.ruiz@company.com,Engineering,Backend,L1,14-11-2021,,,US,EMP-00121,TRUE,active
EMP-04461,Liam Singh,liam.singh@company.com,Finance,FP&A,L7,16-08-2021,,,EU,,TRUE,active
EMP-04462,John Little,john.little@company.com,Finance,Procurement,L7,11-04-2021,08-09-2025,layoff,APAC,,FALSE,exited
EMP-04463,Tiffany Warren,tiffany.warren@company.com,Finance,FP&A,L7,02-11-2021,,,US,,TRUE,active
EMP-04464,Elizabeth West,elizabeth.west@company.com,Finance,Procurement,L6,12-04-2021,19-06-2025,voluntary,APAC,EMP-04463,FALSE,exited
EMP-04465,Joshua Palmer,joshua.palmer@company.com,Finance,Procurement,L6,20-09-2021,15-03-2022,layoff,US,EMP-03167,FALSE,exited
EMP-04466,Tiffany Lee,tiffany.lee@company.com,Finance,Accounting,L6,24-11-2021,,,EU,EMP-00274,TRUE,active
EMP-04467,Cynthia Payne,cynthia.payne@company.com,Finance,FP&A,L6,15-01-2021,,,US,EMP-04462,TRUE,active
EMP-04468,Carolyn Nguyen,carolyn.nguyen@company.com,Finance,FP&A,L6,05-03-2021,13-02-2026,voluntary,EU,EMP-03167,FALSE,exited
EMP-04469,Justin Fisher,justin.fisher@company.com,Finance,Accounting,L6,06-06-2021,07-03-2023,voluntary,EU,EMP-03166,FALSE,exited
EMP-04470,Nicole Ferguson,nicole.ferguson@company.com,Finance,Procurement,L6,11-03-2021,,,APAC,EMP-04462,TRUE,active
EMP-04471,Martha Walker,martha.walker@company.com,Finance,FP&A,L6,12-01-2021,10-08-2025,voluntary,US,EMP-03167,FALSE,exited
EMP-04472,Edward Gordon,edward.gordon@company.com,Finance,Procurement,L6,15-01-2021,16-10-2022,voluntary,EU,EMP-03166,FALSE,exited
EMP-04473,Kevin Diaz,kevin.diaz@company.com,Finance,Procurement,L6,25-07-2021,,,US,EMP-03168,TRUE,active
EMP-04474,Nancy Durham,nancy.durham@company.com,Finance,Accounting,L6,11-10-2021,25-04-2026,voluntary,US,EMP-04461,FALSE,exited
EMP-04475,Evelyn Ferguson,evelyn.ferguson@company.com,Finance,FP&A,L6,26-11-2021,,,US,EMP-04461,TRUE,active
EMP-04476,Liam Gray,liam.gray@company.com,Finance,Accounting,L5,17-01-2021,24-08-2022,voluntary,US,EMP-04469,FALSE,exited
EMP-04477,Benjamin Pearson,benjamin.pearson@company.com,Finance,FP&A,L5,11-01-2021,28-08-2022,voluntary,US,EMP-04470,FALSE,exited
EMP-04478,James Jenkins,james.jenkins@company.com,Finance,FP&A,L5,18-03-2021,,,US,EMP-04473,TRUE,active
EMP-04479,Julian Stone,julian.stone@company.com,Finance,Accounting,L5,13-03-2021,,,APAC,EMP-03169,TRUE,active
EMP-04480,Sharon Andersen,sharon.andersen@company.com,Finance,Accounting,L5,14-06-2021,23-08-2023,voluntary,EU,EMP-04464,FALSE,exited
EMP-04481,Alec Chavez,alec.chavez@company.com,Finance,FP&A,L5,12-08-2021,11-12-2023,layoff,EU,EMP-01622,FALSE,exited
EMP-04482,Lisa Chang,lisa.chang@company.com,Finance,Accounting,L5,01-09-2021,,,US,EMP-03170,TRUE,active
EMP-04483,Ruth Graham,ruth.graham@company.com,Finance,Accounting,L5,02-03-2021,,,EU,EMP-03172,TRUE,active
EMP-04484,Steven Washington,steven.washington@company.com,Finance,Accounting,L5,03-06-2021,29-04-2023,voluntary,EU,EMP-04472,FALSE,exited
EMP-04485,Gary Vasquez,gary.vasquez@company.com,Finance,Procurement,L5,13-02-2021,13-06-2022,performance,US,EMP-04465,FALSE,exited
EMP-04486,George Marshall,george.marshall@company.com,Finance,FP&A,L5,01-06-2021,,,US,EMP-04474,TRUE,active
EMP-04487,Laura Hayes,laura.hayes@company.com,Finance,Procurement,L4,17-11-2021,19-11-2022,voluntary,US,EMP-03179,FALSE,exited
EMP-04488,Crystal Flores,crystal.flores@company.com,Finance,Accounting,L4,27-07-2021,15-04-2022,voluntary,APAC,EMP-04479,FALSE,exited
EMP-04489,Carol Reyes,carol.reyes@company.com,Finance,FP&A,L4,24-02-2021,,,APAC,EMP-04477,TRUE,active
EMP-04490,Walter Peterson,walter.peterson@company.com,Finance,Procurement,L4,16-02-2021,01-01-2022,voluntary,EU,EMP-01632,FALSE,exited
EMP-04491,Deborah Crawford,deborah.crawford@company.com,Finance,Accounting,L4,14-01-2021,04-10-2022,voluntary,US,EMP-04483,FALSE,exited
EMP-04492,Jacqueline Stewart,jacqueline.stewart3@company.com,Finance,Procurement,L4,17-01-2021,,,EU,EMP-03179,TRUE,active
EMP-04493,Miles Kennedy,miles.kennedy@company.com,Finance,FP&A,L4,18-01-2021,,,EU,EMP-01642,TRUE,active
EMP-04494,Jasmine Pearson,jasmine.pearson@company.com,Finance,FP&A,L4,28-03-2021,,,US,EMP-01645,TRUE,active
EMP-04495,Lauren Adams,lauren.adams@company.com,Finance,FP&A,L4,04-07-2021,20-01-2023,voluntary,EU,EMP-01645,FALSE,exited
EMP-04496,Gregory Patel,gregory.patel@company.com,Finance,Accounting,L4,13-03-2021,,,US,EMP-03177,TRUE,active
EMP-04497,Megan Perry,megan.perry3@company.com,Finance,Accounting,L4,13-05-2021,,,US,EMP-04476,TRUE,active
EMP-04498,Carolyn Cole,carolyn.cole@company.com,Finance,Accounting,L4,12-12-2021,14-10-2026,voluntary,APAC,EMP-04480,FALSE,exited
EMP-04499,Troy Myers,troy.myers@company.com,Finance,FP&A,L4,24-10-2021,03-02-2022,voluntary,APAC,EMP-04486,FALSE,exited
EMP-04500,Samantha Matthews,samantha.matthews@company.com,Finance,Procurement,L4,26-04-2021,,,US,EMP-00278,TRUE,active
EMP-04501,Megan Moreno,megan.moreno@company.com,Finance,FP&A,L4,22-10-2021,,,EU,EMP-01646,TRUE,active
EMP-04502,David Rivera,david.rivera@company.com,Finance,Procurement,L4,01-02-2021,17-04-2024,retirement,EU,EMP-03178,FALSE,exited
EMP-04503,Mariah Washington,mariah.washington@company.com,Finance,FP&A,L4,27-04-2021,06-10-2025,voluntary,US,EMP-04486,FALSE,exited
EMP-04504,Aiden Taylor,aiden.taylor@company.com,Finance,Accounting,L4,24-08-2021,24-11-2024,voluntary,APAC,EMP-04479,FALSE,exited
EMP-04505,Cody Myers,cody.myers2@company.com,Finance,Procurement,L4,18-01-2021,28-11-2022,voluntary,US,EMP-03179,FALSE,exited
EMP-04506,Debra Owens,debra.owens@company.com,Finance,Accounting,L4,05-07-2021,,,US,EMP-01636,TRUE,active
EMP-04507,Adrian Stevens,adrian.stevens@company.com,Finance,Procurement,L4,25-07-2021,12-05-2022,voluntary,US,EMP-03179,FALSE,exited
EMP-04508,Donna Wood,donna.wood@company.com,Finance,Procurement,L4,02-08-2021,19-01-2022,layoff,US,EMP-00278,FALSE,exited
EMP-04509,Pamela Perez,pamela.perez2@company.com,Finance,FP&A,L4,01-12-2021,,,EU,EMP-04486,TRUE,active
EMP-04510,Tucker Pearson,tucker.pearson2@company.com,Finance,Procurement,L4,26-05-2021,,,EU,EMP-04485,TRUE,active
EMP-04511,Julie Barnes,julie.barnes@company.com,Finance,Accounting,L4,08-04-2021,03-11-2022,performance,US,EMP-01633,FALSE,exited
EMP-04512,Kelly Holt,kelly.holt@company.com,Finance,FP&A,L4,22-01-2021,05-01-2026,layoff,US,EMP-01637,FALSE,exited
EMP-04513,Debra Boyd,debra.boyd@company.com,Finance,FP&A,L4,04-09-2021,29-10-2023,voluntary,US,EMP-01637,FALSE,exited
EMP-04514,Daniel Rogers,daniel.rogers@company.com,Finance,FP&A,L4,13-05-2021,,,EU,EMP-01645,TRUE,active
EMP-04515,Stephen Griffin,stephen.griffin@company.com,Finance,FP&A,L4,01-08-2021,,,APAC,EMP-04481,TRUE,active
EMP-04516,David Hernandez,david.hernandez@company.com,Finance,Procurement,L4,12-08-2021,26-02-2026,layoff,EU,EMP-00278,FALSE,exited
EMP-04517,Teresa Gray,teresa.gray@company.com,Finance,Accounting,L3,10-11-2021,25-01-2025,voluntary,US,EMP-03175,FALSE,exited
EMP-04518,Evan Scott,evan.scott@company.com,Finance,FP&A,L3,21-01-2021,,,APAC,EMP-03176,TRUE,active
EMP-04519,Julie Jensen,julie.jensen@company.com,Finance,Procurement,L3,16-02-2021,,,APAC,EMP-00278,TRUE,active
EMP-04520,Barbara Rose,barbara.rose@company.com,Finance,Accounting,L3,20-11-2021,,,US,EMP-04482,TRUE,active
EMP-04521,Beverly Peterson,beverly.peterson@company.com,Finance,Procurement,L3,20-05-2021,,,EU,EMP-03178,TRUE,active
EMP-04522,Sofia Daniels,sofia.daniels2@company.com,Finance,Accounting,L3,21-04-2021,,,US,EMP-03175,TRUE,active
EMP-04523,David Herrera,david.herrera@company.com,Finance,Accounting,L3,21-11-2021,,,EU,EMP-04479,TRUE,active
EMP-04524,Jason Simpson,jason.simpson@company.com,Finance,FP&A,L3,21-03-2021,12-07-2022,voluntary,US,EMP-01645,FALSE,exited
EMP-04525,Kimberly Andersen,kimberly.andersen@company.com,Finance,Procurement,L3,10-03-2021,,,EU,EMP-04485,TRUE,active
EMP-04526,Crystal Alvarez,crystal.alvarez@company.com,Finance,Accounting,L3,12-02-2021,20-08-2026,voluntary,EU,EMP-03175,FALSE,exited
EMP-04527,Barbara Olson,barbara.olson@company.com,Finance,Accounting,L3,04-11-2021,,,APAC,EMP-04476,TRUE,active
EMP-04528,Thomas Arnold,thomas.arnold@company.com,Finance,Accounting,L3,08-09-2021,,,US,EMP-03175,TRUE,active
EMP-04529,Jaxon Mitchell,jaxon.mitchell@company.com,Finance,Accounting,L3,10-10-2021,26-05-2026,voluntary,US,EMP-04482,FALSE,exited
EMP-04530,Sydney Arnold,sydney.arnold@company.com,Finance,FP&A,L3,21-04-2021,13-06-2024,voluntary,US,EMP-04478,FALSE,exited
EMP-04531,Jose Patterson,jose.patterson@company.com,Finance,FP&A,L3,27-08-2021,29-11-2024,retirement,US,EMP-04481,FALSE,exited
EMP-04532,Barbara Gill,barbara.gill@company.com,Finance,Accounting,L3,22-09-2021,04-02-2023,voluntary,EU,EMP-04480,FALSE,exited
EMP-04533,Carolyn Edwards,carolyn.edwards@company.com,Finance,FP&A,L3,02-01-2021,25-08-2022,voluntary,EU,EMP-01642,FALSE,exited
EMP-04534,Anna Stephens,anna.stephens2@company.com,Finance,Procurement,L3,23-08-2021,25-07-2025,performance,US,EMP-00278,FALSE,exited
EMP-04535,Parker Blair,parker.blair@company.com,Finance,Accounting,L3,24-12-2021,31-07-2022,layoff,APAC,EMP-04479,FALSE,exited
EMP-04536,Jeremy Meyer,jeremy.meyer@company.com,Finance,FP&A,L3,24-07-2021,14-08-2022,layoff,US,EMP-01645,FALSE,exited
EMP-04537,Nicole Williams,nicole.williams2@company.com,Finance,Accounting,L3,11-02-2021,22-12-2022,voluntary,US,EMP-01633,FALSE,exited
EMP-04538,Sofia Griffin,sofia.griffin@company.com,Finance,Accounting,L3,13-09-2021,,,US,EMP-01633,TRUE,active
EMP-04539,Zachary Collins,zachary.collins@company.com,Finance,Accounting,L3,19-01-2021,14-01-2024,layoff,EU,EMP-04479,FALSE,exited
EMP-04540,Madison Kennedy,madison.kennedy@company.com,Finance,Procurement,L3,27-01-2021,24-08-2024,voluntary,US,EMP-00278,FALSE,exited
EMP-04541,Logan Simpson,logan.simpson@company.com,Finance,Procurement,L3,13-12-2021,,,APAC,EMP-03180,TRUE,active
EMP-04542,Avery Stone,avery.stone@company.com,Finance,Accounting,L3,01-02-2021,15-10-2025,performance,EU,EMP-01636,FALSE,exited
EMP-04543,Alexis Campbell,alexis.campbell@company.com,Finance,Procurement,L2,13-07-2021,,,EU,EMP-01632,TRUE,active
EMP-04544,Betty Barnes,betty.barnes@company.com,Finance,Accounting,L2,12-07-2021,19-08-2022,voluntary,EU,EMP-01631,FALSE,exited
EMP-04545,Jerry Flores,jerry.flores2@company.com,Finance,Procurement,L2,09-04-2021,01-11-2024,performance,US,EMP-03180,FALSE,exited
EMP-04546,Donna Hansen,donna.hansen@company.com,Finance,Accounting,L2,08-05-2021,12-08-2025,voluntary,EU,EMP-01633,FALSE,exited
EMP-04547,Steven Griffin,steven.griffin@company.com,Finance,Accounting,L2,14-05-2021,18-09-2025,performance,EU,EMP-01633,FALSE,exited
EMP-04548,Diane Hall,diane.hall@company.com,Finance,Accounting,L2,17-05-2021,27-02-2022,performance,APAC,EMP-04476,FALSE,exited
EMP-04549,Monica Gordon,monica.gordon@company.com,Finance,Accounting,L2,06-10-2021,28-05-2022,layoff,US,EMP-04484,FALSE,exited
EMP-04550,Reid Mills,reid.mills@company.com,Finance,FP&A,L2,16-05-2021,18-09-2022,voluntary,US,EMP-04486,FALSE,exited
EMP-04551,Brenda Jenkins,brenda.jenkins@company.com,Finance,Procurement,L2,10-08-2021,06-04-2023,layoff,US,EMP-04485,FALSE,exited
EMP-04552,Elijah Fox,elijah.fox@company.com,Finance,FP&A,L2,02-01-2021,,,US,EMP-04478,TRUE,active
EMP-04553,Donald Ellis,donald.ellis@company.com,Finance,Accounting,L2,26-07-2021,22-05-2025,voluntary,US,EMP-04476,FALSE,exited
EMP-04554,Daniel Blair,daniel.blair@company.com,Finance,Accounting,L2,21-11-2021,07-03-2022,voluntary,APAC,EMP-01636,FALSE,exited
EMP-04555,Henry Martinez,henry.martinez@company.com,Finance,Accounting,L2,16-05-2021,,,US,EMP-01633,TRUE,active
EMP-04556,Adriana Perez,adriana.perez@company.com,Finance,Accounting,L2,06-11-2021,06-03-2025,layoff,US,EMP-03177,FALSE,exited
EMP-04557,Zachary Thompson,zachary.thompson@company.com,Finance,FP&A,L2,25-04-2021,,,APAC,EMP-01642,TRUE,active
EMP-04558,Barbara Carlson,barbara.carlson@company.com,HR & People,L&D,L6,11-11-2021,20-06-2026,voluntary,US,,FALSE,exited
EMP-04559,Anthony Gutierrez,anthony.gutierrez@company.com,HR & People,L&D,L6,25-04-2021,29-03-2023,voluntary,EU,,FALSE,exited
EMP-04560,Larry Morales,larry.morales@company.com,HR & People,Talent Acquisition,L6,09-03-2021,,,EU,,TRUE,active
EMP-04561,Sofia Boyd,sofia.boyd@company.com,HR & People,L&D,L6,17-09-2021,,,APAC,,TRUE,active
EMP-04562,Adam Hoffman,adam.hoffman@company.com,HR & People,People Ops,L6,26-02-2021,27-06-2022,voluntary,APAC,,FALSE,exited
EMP-04563,Jack Bell,jack.bell@company.com,HR & People,L&D,L6,24-08-2021,,,US,,TRUE,active
EMP-04564,Spencer Porter,spencer.porter@company.com,HR & People,L&D,L6,22-02-2021,,,US,,TRUE,active
EMP-04565,Jenna Morris,jenna.morris@company.com,HR & People,People Ops,L6,04-10-2021,,,US,,TRUE,active
EMP-04566,Kyle Snyder,kyle.snyder@company.com,HR & People,People Ops,L6,27-12-2021,,,US,,TRUE,active
EMP-04567,Andrea Owens,andrea.owens@company.com,HR & People,Talent Acquisition,L6,20-01-2021,12-06-2022,voluntary,US,,FALSE,exited
EMP-04568,Jennifer Dixon,jennifer.dixon@company.com,HR & People,People Ops,L6,05-10-2021,28-09-2023,voluntary,APAC,,FALSE,exited
EMP-04569,Deborah West,deborah.west@company.com,HR & People,People Ops,L5,18-03-2021,06-01-2026,voluntary,US,EMP-04566,FALSE,exited
EMP-04570,Tucker Nelson,tucker.nelson@company.com,HR & People,Talent Acquisition,L5,13-03-2021,20-12-2026,retirement,US,EMP-01729,FALSE,exited
EMP-04571,Judith Ferguson,judith.ferguson@company.com,HR & People,Talent Acquisition,L5,06-04-2021,,,US,EMP-04567,TRUE,active
EMP-04572,Harold Richardson,harold.richardson@company.com,HR & People,L&D,L5,23-06-2021,,,EU,EMP-04566,TRUE,active
EMP-04573,Christina Gomez,christina.gomez@company.com,HR & People,L&D,L5,04-08-2021,13-01-2025,voluntary,US,EMP-01728,FALSE,exited
EMP-04574,Valerie Baker,valerie.baker@company.com,HR & People,People Ops,L5,09-11-2021,27-08-2023,voluntary,EU,EMP-00304,FALSE,exited
EMP-04575,Alexander Carter,alexander.carter@company.com,HR & People,Talent Acquisition,L5,04-06-2021,,,EU,EMP-01725,TRUE,active
EMP-04576,Debra Fisher,debra.fisher@company.com,HR & People,Talent Acquisition,L5,11-04-2021,22-01-2023,layoff,EU,EMP-01730,FALSE,exited
EMP-04577,Renee Ramos,renee.ramos@company.com,HR & People,L&D,L5,07-02-2021,,,APAC,EMP-01723,TRUE,active
EMP-04578,Rebecca Washington,rebecca.washington@company.com,HR & People,Talent Acquisition,L4,27-09-2021,,,APAC,EMP-01735,TRUE,active
EMP-04579,Frank Jackson,frank.jackson@company.com,HR & People,L&D,L4,04-04-2021,10-02-2025,layoff,EU,EMP-04572,FALSE,exited
EMP-04580,Anna King,anna.king@company.com,HR & People,People Ops,L4,19-11-2021,08-12-2022,retirement,US,EMP-01748,FALSE,exited
EMP-04581,Crystal Torres,crystal.torres2@company.com,HR & People,L&D,L4,21-11-2021,10-06-2024,voluntary,EU,EMP-04572,FALSE,exited
EMP-04582,Jack Patterson,jack.patterson@company.com,HR & People,People Ops,L4,11-11-2021,,,US,EMP-01737,TRUE,active
EMP-04583,Jessica Alvarez,jessica.alvarez@company.com,HR & People,Talent Acquisition,L4,17-11-2021,12-08-2026,layoff,US,EMP-04575,FALSE,exited
EMP-04584,Colin Brown,colin.brown@company.com,HR & People,L&D,L4,21-11-2021,,,EU,EMP-01742,TRUE,active
EMP-04585,Kenneth Coleman,kenneth.coleman@company.com,HR & People,People Ops,L4,16-06-2021,,,US,EMP-01740,TRUE,active
EMP-04586,Kayla Schmidt,kayla.schmidt@company.com,HR & People,Talent Acquisition,L4,10-03-2021,04-06-2022,layoff,APAC,EMP-01734,FALSE,exited
EMP-04587,Cheryl Webb,cheryl.webb@company.com,HR & People,People Ops,L4,20-03-2021,,,US,EMP-01743,TRUE,active
EMP-04588,Kenneth Reynolds,kenneth.reynolds@company.com,HR & People,L&D,L4,24-12-2021,05-05-2025,voluntary,US,EMP-01744,FALSE,exited
EMP-04589,Gary Flores,gary.flores@company.com,HR & People,L&D,L4,15-06-2021,,,US,EMP-01744,TRUE,active
EMP-04590,Zachary Garza,zachary.garza@company.com,HR & People,L&D,L4,05-11-2021,,,EU,EMP-04577,TRUE,active
EMP-04591,Skyler Robertson,skyler.robertson@company.com,HR & People,People Ops,L4,10-06-2021,,,EU,EMP-01749,TRUE,active
EMP-04592,Sebastian Boyd,sebastian.boyd@company.com,HR & People,L&D,L4,17-05-2021,23-02-2023,voluntary,EU,EMP-01738,FALSE,exited
EMP-04593,Ann Cole,ann.cole@company.com,HR & People,People Ops,L4,25-11-2021,,,US,EMP-01749,TRUE,active
EMP-04594,Alice Ryan,alice.ryan@company.com,HR & People,L&D,L4,15-08-2021,15-02-2025,voluntary,EU,EMP-03212,FALSE,exited
EMP-04595,Jonathan Hunt,jonathan.hunt@company.com,HR & People,Talent Acquisition,L4,19-02-2021,,,US,EMP-01745,TRUE,active
EMP-04596,Stephanie Graham,stephanie.graham@company.com,HR & People,Talent Acquisition,L4,26-08-2021,25-11-2022,layoff,US,EMP-01735,FALSE,exited
EMP-04597,Joshua Hansen,joshua.hansen@company.com,HR & People,People Ops,L4,21-06-2021,,,APAC,EMP-03214,TRUE,active
EMP-04598,Jose Wells,jose.wells2@company.com,HR & People,Talent Acquisition,L4,25-10-2021,12-04-2025,voluntary,US,EMP-03211,FALSE,exited
EMP-04599,River Ryan,river.ryan@company.com,HR & People,L&D,L4,27-04-2021,18-07-2024,voluntary,EU,EMP-00306,FALSE,exited
EMP-04600,Finley Griffin,finley.griffin@company.com,HR & People,L&D,L4,13-04-2021,13-05-2024,voluntary,US,EMP-04573,FALSE,exited
