license_id,of_id,current_of_id,vendor,sku,seat_type,assigned_email,employee_id,department,job_level,provisioned_date,effective_license_date,last_active_date,license_status,usage_tier,seat_tier_match,days_since_last_active,active_usage_rate,login_events_30d,tenure_days,days_since_provisioned,license_age_band,hire_cohort_year,hire_cohort_half,monthly_cost,annual_cost,cost_at_risk,reclamation_candidate,churn_risk_score,contract_days_remaining,renewal_urgency,notice_deadline,days_until_notice,auto_renewal,true_down_rights,measurement_method
LIC-0020241,V3-OF-117,V3-OF-093,Nexaflow,Mobile Access,Contributor,kayla.king@company.com,EMP-00058,Customer Success,L3,08-03-2018,01-01-2025,29-04-2026,active,moderate,match,2,0.58,19,2984,2976,legacy,2018,2018-H1,22.23,266.76,0,FALSE,0.2156,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0020242,V1-OF-049,V1-OF-052,Atlassify,Wiki Lite,Contributor,kayla.king@company.com,EMP-00058,Customer Success,L3,08-03-2018,01-10-2024,08-08-2025,ghost,inactive,match,266,0,0,2984,2976,legacy,2018,2018-H1,19.98,239.76,239.76,TRUE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020245,V3-OF-010,V3-OF-020,Nexaflow,Flow Lite,Contributor,jack.bennett@company.com,EMP-00060,Customer Success,L3,06-10-2018,01-01-2019,20-04-2026,active,power,match,11,0.68,24,2766,2764,legacy,2018,2018-H2,31.23,374.76,0,FALSE,0.1906,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020246,V3-OF-085,V3-OF-093,Nexaflow,Mobile Access,Contributor,jack.bennett@company.com,EMP-00060,Customer Success,L3,06-10-2018,01-01-2020,,deprovisioned,inactive,match,,0,0,2766,2764,legacy,2018,2018-H2,22.23,266.76,0,FALSE,,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0020247,V1-OF-044,V1-OF-052,Atlassify,Wiki Lite,Contributor,jack.bennett@company.com,EMP-00060,Customer Success,L3,06-10-2018,01-01-2021,,deprovisioned,inactive,match,,0,0,2766,2764,legacy,2018,2018-H2,19.98,239.76,0,FALSE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020250,V3-OF-011,V3-OF-020,Nexaflow,Flow Lite,Contributor,derek.jensen@company.com,EMP-00061,Customer Success,L3,04-03-2018,01-01-2020,21-04-2026,active,power,match,10,0.6,21,2987,2980,legacy,2018,2018-H1,31.23,374.76,0,FALSE,0.2278,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020251,V1-OF-044,V1-OF-052,Atlassify,Wiki Lite,Contributor,derek.jensen@company.com,EMP-00061,Customer Success,L3,04-03-2018,01-01-2021,25-02-2025,ghost,inactive,match,430,0,0,2987,2980,legacy,2018,2018-H1,19.98,239.76,239.76,TRUE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020253,V1-OF-045,V1-OF-052,Atlassify,Wiki Lite,Contributor,kevin.griffin@company.com,EMP-00063,Customer Success,L3,27-07-2018,01-01-2022,,deprovisioned,inactive,match,,0,0,2842,2835,legacy,2018,2018-H2,19.98,239.76,0,FALSE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020256,V1-OF-045,V1-OF-052,Atlassify,Wiki Lite,Contributor,blake.hamilton@company.com,EMP-00064,Customer Success,L3,16-05-2018,01-01-2022,07-01-2024,ghost,inactive,match,845,0,0,2916,2907,legacy,2018,2018-H1,19.98,239.76,239.76,TRUE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020259,V3-OF-012,V3-OF-020,Nexaflow,Flow Lite,Contributor,amy.vasquez@company.com,EMP-00068,Customer Success,L3,14-02-2018,01-07-2020,01-04-2026,active,underutilized,match,30,0.25,9,3003,2998,legacy,2018,2018-H1,31.23,374.76,0,FALSE,0.4583,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020260,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Contributor,amy.vasquez@company.com,EMP-00068,Customer Success,L3,14-02-2018,01-01-2020,,deprovisioned,inactive,match,,0,0,3003,2998,legacy,2018,2018-H1,19.98,239.76,0,FALSE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020263,V3-OF-013,V3-OF-020,Nexaflow,Flow Lite,Contributor,larry.byrd@company.com,EMP-00069,Customer Success,L3,25-08-2018,01-10-2020,01-05-2026,active,power,match,0,0.66,21,2807,2806,legacy,2018,2018-H2,31.23,374.76,0,FALSE,0.17,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020264,V1-OF-046,V1-OF-052,Atlassify,Wiki Lite,Contributor,larry.byrd@company.com,EMP-00069,Customer Success,L3,25-08-2018,01-01-2023,21-04-2024,ghost,inactive,match,740,0,0,2807,2806,legacy,2018,2018-H2,19.98,239.76,239.76,TRUE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020267,V3-OF-014,V3-OF-020,Nexaflow,Flow Lite,Contributor,emma.fox@company.com,EMP-00071,Customer Success,L3,07-08-2018,01-10-2021,20-04-2026,active,power,match,11,0.73,24,2824,2824,legacy,2018,2018-H2,31.23,374.76,0,FALSE,0.1656,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020268,V1-OF-044,V1-OF-052,Atlassify,Wiki Lite,Contributor,emma.fox@company.com,EMP-00071,Customer Success,L3,07-08-2018,01-01-2021,,deprovisioned,inactive,match,,0,0,2824,2824,legacy,2018,2018-H2,19.98,239.76,0,FALSE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020270,V3-OF-015,V3-OF-020,Nexaflow,Flow Lite,Contributor,jeremy.fisher@company.com,EMP-00072,Customer Success,L3,04-02-2018,01-10-2022,13-04-2026,active,underutilized,match,18,0.22,10,3017,3008,legacy,2018,2018-H1,31.23,374.76,0,FALSE,0.44,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020271,V1-OF-045,V1-OF-052,Atlassify,Wiki Lite,Contributor,jeremy.fisher@company.com,EMP-00072,Customer Success,L3,04-02-2018,01-01-2022,,deprovisioned,inactive,match,,0,0,3017,3008,legacy,2018,2018-H1,19.98,239.76,0,FALSE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020274,V1-OF-044,V1-OF-052,Atlassify,Wiki Lite,Collaborator,charles.webb@company.com,EMP-00073,Customer Success,L2,25-02-2018,01-01-2021,15-08-2023,ghost,inactive,match,990,0,0,2996,2987,legacy,2018,2018-H1,19.98,239.76,239.76,TRUE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020276,V3-OF-010,V3-OF-020,Nexaflow,Flow Lite,Collaborator,samantha.king@company.com,EMP-00074,Customer Success,L2,02-11-2018,01-01-2019,22-04-2026,active,moderate,match,9,0.52,10,2738,2737,legacy,2018,2018-H2,31.23,374.76,0,FALSE,0.265,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020277,V3-OF-128,V3-OF-093,Nexaflow,Mobile Access,Collaborator,samantha.king@company.com,EMP-00074,Customer Success,L2,02-11-2018,01-01-2024,05-04-2026,active,underutilized,match,26,0.13,4,2738,2737,legacy,2018,2018-H2,22.23,266.76,0,FALSE,0.5072,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0020278,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Collaborator,samantha.king@company.com,EMP-00074,Customer Success,L2,02-11-2018,01-01-2020,,deprovisioned,inactive,match,,0,0,2738,2737,legacy,2018,2018-H2,19.98,239.76,0,FALSE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020281,V3-OF-129,V3-OF-093,Nexaflow,Mobile Access,Collaborator,crystal.jackson@company.com,EMP-00076,Customer Success,L2,30-09-2018,01-07-2024,06-03-2026,active,underutilized,match,56,0.11,3,2775,2770,legacy,2018,2018-H2,22.23,266.76,0,FALSE,0.6006,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0020282,V1-OF-044,V1-OF-052,Atlassify,Wiki Lite,Collaborator,crystal.jackson@company.com,EMP-00076,Customer Success,L2,30-09-2018,01-01-2021,,deprovisioned,inactive,match,,0,0,2775,2770,legacy,2018,2018-H2,19.98,239.76,0,FALSE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020285,V3-OF-011,V3-OF-020,Nexaflow,Flow Lite,Collaborator,andrea.wood@company.com,EMP-00078,Customer Success,L2,09-01-2018,01-01-2020,15-04-2026,active,underutilized,match,16,0.25,5,3041,3034,legacy,2018,2018-H1,31.23,374.76,0,FALSE,0.4194,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020286,V3-OF-091,V3-OF-093,Nexaflow,Mobile Access,Collaborator,andrea.wood@company.com,EMP-00078,Customer Success,L2,09-01-2018,01-10-2024,19-04-2026,active,power,match,12,0.6,13,3041,3034,legacy,2018,2018-H1,22.23,266.76,0,FALSE,0.2333,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0020287,V1-OF-045,V1-OF-052,Atlassify,Wiki Lite,Collaborator,andrea.wood@company.com,EMP-00078,Customer Success,L2,09-01-2018,01-01-2022,05-09-2024,ghost,inactive,match,603,0,0,3041,3034,legacy,2018,2018-H1,19.98,239.76,239.76,TRUE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020290,V3-OF-012,V3-OF-020,Nexaflow,Flow Lite,Collaborator,ann.tucker@company.com,EMP-00080,Customer Success,L2,16-09-2018,01-07-2020,22-04-2026,active,power,match,9,0.7,16,2797,2784,legacy,2018,2018-H2,31.23,374.76,0,FALSE,0.175,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020291,V1-OF-045,V1-OF-052,Atlassify,Wiki Lite,Collaborator,ann.tucker@company.com,EMP-00080,Customer Success,L2,16-09-2018,01-01-2022,,deprovisioned,inactive,match,,0,0,2797,2784,legacy,2018,2018-H2,19.98,239.76,0,FALSE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020294,V3-OF-013,V3-OF-020,Nexaflow,Flow Lite,Collaborator,erica.ali@company.com,EMP-00083,Customer Success,L2,26-04-2018,01-10-2020,18-04-2026,active,moderate,match,13,0.39,7,2934,2927,legacy,2018,2018-H1,31.23,374.76,0,FALSE,0.3411,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020295,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Collaborator,erica.ali@company.com,EMP-00083,Customer Success,L2,26-04-2018,01-01-2020,,deprovisioned,inactive,match,,0,0,2934,2927,legacy,2018,2018-H1,19.98,239.76,0,FALSE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020298,V3-OF-130,V3-OF-093,Nexaflow,Mobile Access,Collaborator,helen.daniels@company.com,EMP-00084,Customer Success,L2,23-08-2018,01-10-2024,18-04-2026,active,moderate,match,13,0.49,10,2810,2808,legacy,2018,2018-H2,22.23,266.76,0,FALSE,0.2911,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0020299,V1-OF-046,V1-OF-052,Atlassify,Wiki Lite,Collaborator,helen.daniels@company.com,EMP-00084,Customer Success,L2,23-08-2018,01-01-2023,30-08-2019,ghost,inactive,match,2436,0,0,2810,2808,legacy,2018,2018-H2,19.98,239.76,239.76,TRUE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020301,V3-OF-131,V3-OF-093,Nexaflow,Mobile Access,Collaborator,joseph.cooper@company.com,EMP-00085,Customer Success,L2,28-06-2018,01-04-2025,24-04-2026,active,power,match,7,0.67,14,2864,2864,legacy,2018,2018-H1,22.23,266.76,0,FALSE,0.1844,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0020303,V3-OF-014,V3-OF-020,Nexaflow,Flow Lite,Collaborator,michelle.ruiz@company.com,EMP-00088,Customer Success,L2,05-10-2018,01-10-2021,22-04-2026,active,power,match,9,0.61,11,2777,2765,legacy,2018,2018-H2,31.23,374.76,0,FALSE,0.22,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020304,V3-OF-092,V3-OF-093,Nexaflow,Mobile Access,Collaborator,michelle.ruiz@company.com,EMP-00088,Customer Success,L2,05-10-2018,01-10-2025,20-04-2026,active,moderate,match,11,0.54,12,2777,2765,legacy,2018,2018-H2,22.23,266.76,0,FALSE,0.2606,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0020305,V1-OF-044,V1-OF-052,Atlassify,Wiki Lite,Collaborator,michelle.ruiz@company.com,EMP-00088,Customer Success,L2,05-10-2018,01-01-2021,,deprovisioned,inactive,match,,0,0,2777,2765,legacy,2018,2018-H2,19.98,239.76,0,FALSE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020307,V3-OF-015,V3-OF-020,Nexaflow,Flow Lite,Collaborator,adrian.patel@company.com,EMP-00089,Customer Success,L1,28-12-2018,01-10-2022,27-04-2026,active,power,match,4,0.65,14,2692,2681,legacy,2018,2018-H2,31.23,374.76,0,FALSE,0.1861,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020308,V3-OF-084,V3-OF-093,Nexaflow,Mobile Access,Collaborator,adrian.patel@company.com,EMP-00089,Customer Success,L1,28-12-2018,01-01-2019,25-04-2026,active,moderate,match,6,0.51,10,2692,2681,legacy,2018,2018-H2,22.23,266.76,0,FALSE,0.2617,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0020309,V1-OF-047,V1-OF-052,Atlassify,Wiki Lite,Collaborator,adrian.patel@company.com,EMP-00089,Customer Success,L1,28-12-2018,01-07-2023,27-12-2025,ghost,inactive,match,125,0,0,2692,2681,legacy,2018,2018-H2,19.98,239.76,239.76,TRUE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020311,V3-OF-016,V3-OF-020,Nexaflow,Flow Lite,Collaborator,steven.franklin@company.com,EMP-00090,Customer Success,L1,08-09-2018,01-04-2023,22-04-2026,active,moderate,match,9,0.55,11,2794,2792,legacy,2018,2018-H2,31.23,374.76,0,FALSE,0.25,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020312,V3-OF-085,V3-OF-093,Nexaflow,Mobile Access,Collaborator,steven.franklin@company.com,EMP-00090,Customer Success,L1,08-09-2018,01-01-2020,23-03-2026,active,dormant,match,39,0.09,3,2794,2792,legacy,2018,2018-H2,22.23,266.76,0,FALSE,0.5633,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0020313,V1-OF-048,V1-OF-052,Atlassify,Wiki Lite,Collaborator,steven.franklin@company.com,EMP-00090,Customer Success,L1,08-09-2018,01-07-2024,25-01-2025,ghost,inactive,match,461,0,0,2794,2792,legacy,2018,2018-H2,19.98,239.76,239.76,TRUE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020315,V3-OF-017,V3-OF-020,Nexaflow,Flow Lite,Collaborator,reese.walker@company.com,EMP-00091,Customer Success,L1,21-10-2018,01-04-2024,19-04-2026,active,power,match,12,0.69,14,2761,2749,legacy,2018,2018-H2,31.23,374.76,0,FALSE,0.1883,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020316,V1-OF-049,V1-OF-052,Atlassify,Wiki Lite,Collaborator,reese.walker@company.com,EMP-00091,Customer Success,L1,21-10-2018,01-10-2024,20-06-2024,ghost,inactive,match,680,0,0,2761,2749,legacy,2018,2018-H2,19.98,239.76,239.76,TRUE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020318,V1-OF-045,V1-OF-052,Atlassify,Wiki Lite,Collaborator,cody.alexander@company.com,EMP-00092,Customer Success,L1,12-10-2018,01-01-2022,,deprovisioned,inactive,match,,0,0,2769,2758,legacy,2018,2018-H2,19.98,239.76,0,FALSE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020321,V3-OF-018,V3-OF-020,Nexaflow,Flow Lite,Collaborator,finn.mason@company.com,EMP-00093,Customer Success,L1,03-04-2018,01-10-2024,25-04-2026,active,power,match,6,0.7,14,2950,2950,legacy,2018,2018-H1,31.23,374.76,0,FALSE,0.1667,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020322,V1-OF-044,V1-OF-052,Atlassify,Wiki Lite,Collaborator,finn.mason@company.com,EMP-00093,Customer Success,L1,03-04-2018,01-01-2021,27-07-2023,ghost,inactive,match,1009,0,0,2950,2950,legacy,2018,2018-H1,19.98,239.76,239.76,TRUE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020324,V3-OF-019,V3-OF-020,Nexaflow,Flow Lite,Collaborator,noah.ortiz@company.com,EMP-00094,Customer Success,L1,26-08-2018,01-10-2025,14-01-2026,active,underutilized,match,107,0.286,8,2815,2805,legacy,2018,2018-H2,31.23,374.76,0,FALSE,0.3598,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020325,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Collaborator,noah.ortiz@company.com,EMP-00094,Customer Success,L1,26-08-2018,01-01-2020,,deprovisioned,inactive,match,,0,0,2815,2805,legacy,2018,2018-H2,19.98,239.76,0,FALSE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020328,V3-OF-010,V3-OF-020,Nexaflow,Flow Lite,Collaborator,kevin.gutierrez@company.com,EMP-00095,Customer Success,L1,01-02-2018,01-01-2019,26-04-2026,active,moderate,match,5,0.56,12,3015,3011,legacy,2018,2018-H1,31.23,374.76,0,FALSE,0.2339,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020329,V3-OF-086,V3-OF-093,Nexaflow,Mobile Access,Collaborator,kevin.gutierrez@company.com,EMP-00095,Customer Success,L1,01-02-2018,01-04-2020,18-04-2026,active,moderate,match,13,0.39,8,3015,3011,legacy,2018,2018-H1,22.23,266.76,0,FALSE,0.3411,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0020330,V1-OF-045,V1-OF-052,Atlassify,Wiki Lite,Collaborator,kevin.gutierrez@company.com,EMP-00095,Customer Success,L1,01-02-2018,01-01-2022,22-01-2025,ghost,inactive,match,464,0,0,3015,3011,legacy,2018,2018-H1,19.98,239.76,239.76,TRUE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020333,V3-OF-011,V3-OF-020,Nexaflow,Flow Lite,Collaborator,emery.porter@company.com,EMP-00096,Customer Success,L1,03-03-2018,01-01-2020,24-04-2026,active,power,match,7,0.65,16,2987,2981,legacy,2018,2018-H1,31.23,374.76,0,FALSE,0.1944,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020334,V3-OF-124,V3-OF-093,Nexaflow,Mobile Access,Collaborator,emery.porter@company.com,EMP-00096,Customer Success,L1,03-03-2018,01-07-2020,22-04-2026,active,moderate,match,9,0.48,9,2987,2981,legacy,2018,2018-H1,22.23,266.76,0,FALSE,0.285,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0020335,V1-OF-046,V1-OF-052,Atlassify,Wiki Lite,Collaborator,emery.porter@company.com,EMP-00096,Customer Success,L1,03-03-2018,01-01-2023,14-08-2023,ghost,inactive,match,991,0,0,2987,2981,legacy,2018,2018-H1,19.98,239.76,239.76,TRUE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020338,V3-OF-087,V3-OF-093,Nexaflow,Mobile Access,Collaborator,sofia.alvarez@company.com,EMP-00097,Customer Success,L1,13-09-2018,01-04-2021,14-12-2025,active,power,match,138,0.675,15,2796,2787,legacy,2018,2018-H2,22.23,266.76,0,FALSE,0.1736,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0020339,V1-OF-044,V1-OF-052,Atlassify,Wiki Lite,Collaborator,sofia.alvarez@company.com,EMP-00097,Customer Success,L1,13-09-2018,01-01-2021,,deprovisioned,inactive,match,,0,0,2796,2787,legacy,2018,2018-H2,19.98,239.76,0,FALSE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020341,V3-OF-012,V3-OF-020,Nexaflow,Flow Lite,Collaborator,gary.lopez@company.com,EMP-00098,Customer Success,L1,01-02-2018,01-07-2020,21-04-2026,active,moderate,match,10,0.5,9,3015,3011,legacy,2018,2018-H1,31.23,374.76,0,FALSE,0.2778,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020342,V3-OF-125,V3-OF-093,Nexaflow,Mobile Access,Collaborator,gary.lopez@company.com,EMP-00098,Customer Success,L1,01-02-2018,01-07-2021,18-04-2026,active,moderate,match,13,0.56,11,3015,3011,legacy,2018,2018-H1,22.23,266.76,0,FALSE,0.2561,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0020343,V1-OF-047,V1-OF-052,Atlassify,Wiki Lite,Collaborator,gary.lopez@company.com,EMP-00098,Customer Success,L1,01-02-2018,01-07-2023,04-09-2023,ghost,inactive,match,970,0,0,3015,3011,legacy,2018,2018-H1,19.98,239.76,239.76,TRUE,,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0020346,V3-OF-013,V3-OF-020,Nexaflow,Flow Lite,Collaborator,amanda.berg@company.com,EMP-00099,Customer Success,L1,23-06-2018,01-10-2020,27-04-2026,active,moderate,match,4,0.46,9,2879,2869,legacy,2018,2018-H1,31.23,374.76,0,FALSE,0.2811,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0020347,V3-OF-088,V3-OF-093,Nexaflow,Mobile Access,Collaborator,amanda.berg@company.com,EMP-00099,Customer Success,L1,23-06-2018,01-04-2022,27-04-2026,active,moderate,match,4,0.55,11,2879,2869,legacy,2018,2018-H1,22.23,266.76,0,FALSE,0.2361,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0020348,V2-OF-003,V2-OF-007,Cloudora,Cloud Infra Core,Full,phoenix.kelley@company.com,EMP-00100,Engineering,L7,08-02-2018,01-01-2022,25-07-2022,ghost,inactive,match,1376,0,0,3017,3004,legacy,2018,2018-H1,60.73,728.76,728.76,TRUE,,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0020349,V2-OF-057,V2-OF-063,Cloudora,DevOps Toolkit,Full,phoenix.kelley@company.com,EMP-00100,Engineering,L7,08-02-2018,01-01-2021,10-09-2023,ghost,inactive,match,964,0,0,3017,3004,legacy,2018,2018-H1,42.09,505.08,505.08,TRUE,,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0020350,V3-OF-002,V3-OF-008,Nexaflow,Flow Automation,Full,phoenix.kelley@company.com,EMP-00100,Engineering,L7,08-02-2018,01-01-2020,10-12-2024,ghost,inactive,match,507,0,0,3017,3004,legacy,2018,2018-H1,46.86,562.32,562.32,TRUE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0020351,V3-OF-024,V3-OF-030,Nexaflow,Analytics Engine,Full,phoenix.kelley@company.com,EMP-00100,Engineering,L7,08-02-2018,01-01-2021,29-10-2025,ghost,inactive,match,184,0,0,3017,3004,legacy,2018,2018-H1,35.31,423.72,423.72,TRUE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0020352,V1-OF-003,V1-OF-008,Atlassify,Project Suite,Full,phoenix.kelley@company.com,EMP-00100,Engineering,L7,08-02-2018,01-01-2022,22-08-2023,ghost,inactive,match,983,0,0,3017,3004,legacy,2018,2018-H1,26.85,322.2,322.2,TRUE,,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0020353,V2-OF-044,V2-OF-007,Cloudora,Cloud Infra Core,Full,laura.price@company.com,EMP-00101,Engineering,L7,17-09-2018,01-01-2022,15-08-2022,ghost,inactive,match,1355,0,0,2786,2783,legacy,2018,2018-H2,60.73,728.76,728.76,TRUE,,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0020354,V2-OF-058,V2-OF-063,Cloudora,DevOps Toolkit,Full,laura.price@company.com,EMP-00101,Engineering,L7,17-09-2018,01-01-2022,10-03-2023,ghost,inactive,match,1148,0,0,2786,2783,legacy,2018,2018-H2,42.09,505.08,505.08,TRUE,,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0020355,V3-OF-003,V3-OF-008,Nexaflow,Flow Automation,Full,laura.price@company.com,EMP-00101,Engineering,L7,17-09-2018,01-01-2021,21-05-2020,ghost,inactive,match,2171,0,0,2786,2783,legacy,2018,2018-H2,46.86,562.32,562.32,TRUE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0020356,V3-OF-072,V3-OF-030,Nexaflow,Analytics Engine,Full,laura.price@company.com,EMP-00101,Engineering,L7,17-09-2018,01-01-2021,15-08-2024,ghost,inactive,match,624,0,0,2786,2783,legacy,2018,2018-H2,35.31,423.72,423.72,TRUE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0020357,V1-OF-004,V1-OF-008,Atlassify,Project Suite,Full,laura.price@company.com,EMP-00101,Engineering,L7,17-09-2018,01-07-2022,29-11-2025,ghost,inactive,match,153,0,0,2786,2783,legacy,2018,2018-H2,26.85,322.2,322.2,TRUE,,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0020358,V2-OF-045,V2-OF-007,Cloudora,Cloud Infra Core,Full,samantha.ward@company.com,EMP-00102,Engineering,L7,25-03-2018,01-04-2022,17-09-2021,ghost,inactive,match,1687,0,0,2960,2959,legacy,2018,2018-H1,60.73,728.76,728.76,TRUE,,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0020359,V3-OF-004,V3-OF-008,Nexaflow,Flow Automation,Full,samantha.ward@company.com,EMP-00102,Engineering,L7,25-03-2018,01-01-2022,22-04-2021,ghost,inactive,match,1835,0,0,2960,2959,legacy,2018,2018-H1,46.86,562.32,562.32,TRUE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0020360,V1-OF-011,V1-OF-008,Atlassify,Project Suite,Full,samantha.ward@company.com,EMP-00102,Engineering,L7,25-03-2018,01-07-2022,13-09-2024,ghost,inactive,match,595,0,0,2960,2959,legacy,2018,2018-H1,26.85,322.2,322.2,TRUE,,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0020361,V2-OF-001,V2-OF-007,Cloudora,Cloud Infra Core,Full,catherine.walker@company.com,EMP-00103,Engineering,L7,31-10-2018,01-01-2020,,deprovisioned,inactive,match,,0,0,2751,2739,legacy,2018,2018-H2,60.73,728.76,0,FALSE,,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0020362,V2-OF-056,V2-OF-063,Cloudora,DevOps Toolkit,Full,catherine.walker@company.com,EMP-00103,Engineering,L7,31-10-2018,01-01-2020,,deprovisioned,inactive,match,,0,0,2751,2739,legacy,2018,2018-H2,42.09,505.08,0,FALSE,,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0020363,V3-OF-001,V3-OF-008,Nexaflow,Flow Automation,Full,catherine.walker@company.com,EMP-00103,Engineering,L7,31-10-2018,01-01-2019,,deprovisioned,inactive,match,,0,0,2751,2739,legacy,2018,2018-H2,46.86,562.32,0,FALSE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0020364,V3-OF-022,V3-OF-030,Nexaflow,Analytics Engine,Full,catherine.walker@company.com,EMP-00103,Engineering,L7,31-10-2018,01-01-2019,,deprovisioned,inactive,match,,0,0,2751,2739,legacy,2018,2018-H2,35.31,423.72,0,FALSE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0020365,V1-OF-001,V1-OF-008,Atlassify,Project Suite,Full,catherine.walker@company.com,EMP-00103,Engineering,L7,31-10-2018,01-01-2020,,deprovisioned,inactive,match,,0,0,2751,2739,legacy,2018,2018-H2,26.85,322.2,0,FALSE,,245,ok,03-10-2026,155,TRUE,TRUE,peak
